group_deal_category,group_created_by,delivery_coordinates,delivery_location_name,unique_group_members,total_groups,monday_orders,tuesday_orders,wednesday_orders,thursday_orders,friday_orders,saturday_orders,sunday_orders,active_days,total_orders
NORMAL_GROUPS,e3819973-6b22-4c51-bf1d-1b643fa96770,POINT(38.685225 8.962958),ያልተሰየመ መንገድ,1,1,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,180ec7ed-45f4-4fcb-85a6-f20bbeb3186d,POINT(38.799844 9.015055),ያልተሰየመ መንገድ,1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,40753cd7-4c4c-4c60-9a89-2cc323a50e12,POINT(38.751718 8.991026),"Kera ቄራ, አዲስ አበባ, ኢትዮጵያ",1,3,0,0,3,0,0,0,0,1,3
NORMAL_GROUPS,57672ac8-9353-45ab-a0db-692b855e5f28,POINT(38.732579 8.935004),"ጋርመንት, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,95d3a525-efbf-4a8f-9f53-87b8a7083303,POINT(38.782378 8.926035),ያልተሰየመ መንገድ,1,3,0,0,0,0,0,3,0,1,3
NORMAL_GROUPS,0d41e172-6b9a-4c59-83ce-580ffcc574c4,POINT(38.824382 8.904326),"Koye feche Woreda | ኮዬ ፈጬ ወረዳ, አዲስ አበባ, ኢትዮጵያ",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,d1625891-e13e-48c1-9755-c5f60fb5094d,POINT(38.813845 8.997400),ያልተሰየመ መንገድ,1,2,0,4,0,0,0,0,0,1,2
NORMAL_GROUPS,75846b8f-bdfa-456e-b09a-1b833ae6d3ec,POINT(38.722646 9.016450),ያልተሰየመ መንገድ,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,4e234286-4eb5-4366-a859-e8999592acdd,POINT(38.868405 9.066342),Abado Ena Tafou 20/21,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,4bfc2ff3-cbf3-4d3a-a6e7-dbac83f71960,POINT(38.713188 9.029289),Kolfe mebirat hail | ኮልፌ መብራት ሃይል መንገድ,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,f40c8f40-096a-4aa0-a367-0af04bec9dab,POINT(38.704377 8.982251),ያልተሰየመ መንገድ,1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,7abc7491-6c3a-4868-ad04-df24d7448fb9,POINT(38.727895 8.935150),"Garment Oromia Condominium|ጋርመንት ኦሮሚያ ኮንዶሚኒየም, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,4,0,0,1,4
NORMAL_GROUPS,4bbc9226-99f1-44c0-ba2d-d84b3046bc31,POINT(38.753400 9.021583),"Dil Betigil Building, Nigeria Street, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,a24c2ccb-7971-4b02-9a38-c5517fea734e,POINT(38.786761 8.955702),ያልተሰየመ መንገድ,1,12,0,0,0,15,0,2,0,2,12
NORMAL_GROUPS,3bd18e95-77f5-4cfd-888f-1a5f88d55811,POINT(38.828281 8.996472),"Goro School | Afroadise, አዲስ አበባ, ኢትዮጵያ",1,2,0,2,0,0,0,0,0,1,2
NORMAL_GROUPS,ea230ff1-b0a2-40cb-96c3-55ccb5558d37,POINT(38.886651 9.057864),ያልተሰየመ መንገድ,1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,0765464a-758e-4a73-9a8e-a661693f1a23,POINT(38.786861 8.959884),ያልተሰየመ መንገድ,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,2deb6e4d-4901-4258-95a6-5c53e8b4e3b8,POINT(38.736618 9.015057),"Abenet internal medicine speciality clinic, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,dd9245d1-da97-4455-a2de-cbea0eec5332,POINT(38.683031 8.995849),ያልተሰየመ መንገድ,1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,3cac07f0-5ebf-4c56-9c1e-440bb16a7682,POINT(38.874981 9.072994),ያልተሰየመ መንገድ,1,1,0,0,0,0,0,0,1,1,1
NORMAL_GROUPS,c451c3f6-395d-4e6d-99e7-9eaec3626bb6,POINT(38.748393 9.068084),Kebede home,1,1,0,0,4,0,0,0,0,1,1
NORMAL_GROUPS,1f58f288-3fd8-4829-8a82-838662f8346b,POINT(38.788807 8.962940),ያልተሰየመ መንገድ,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,23b39650-a4f0-40a5-a43e-1293e05a3f8d,POINT(38.861692 9.009970),"Betsegah building, Addis Ababa, Ethiopia",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,dc04c405-40de-4f77-a4d2-3a9d630dd7dd,POINT(38.830187 8.908326),Koye fetche st. gabriel church | ኮዬ ፈቼ ቅዱስ ገብርኤል ቤተ ክርስቲያን,1,7,0,0,4,0,12,0,0,2,8
NORMAL_GROUPS,bffd9926-c989-4486-ad60-307a04604b8a,POINT(38.797736 9.010994),"Kokeb Building | Megenaga 24 | ኮከብ ህንጻ | መገናኛ 24, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,52f77eed-4c16-478a-948c-4f6cbb8898a3,POINT(38.780139 8.900683),"Kality Genet Menafesha Condomunium, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,12a42d1c-2bf4-4ba2-b4dd-43e929480e76,POINT(38.873047 9.057029),Abado Ena Tafou 20/21,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,9df0336c-eb96-4cc8-b9d3-763e86bfde02,POINT(38.813607 8.994608),"Roba Bakery | Gerji | ሮባ ዳቦ መጋገሪያ | ገርጂ, Ring Road, Addis Ababa, Ethiopia",1,4,0,0,0,0,17,0,0,2,4
NORMAL_GROUPS,07540e66-5caa-40f6-9218-63ba0057d24a,POINT(38.731745 9.011197),Chad St,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,16e8c093-cac0-43fe-bbe8-b99bc8a4fb11,POINT(38.829810 8.893829),"Koye feche nifas ኮዬ ፈጨ ንፋስ, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,fb9acc36-ed3c-4b9f-8621-a2a6ef834655,POINT(38.828281 8.996472),"Goro School | Afroadise, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,a39fe377-c364-4533-be6a-0dd76444f4f9,POINT(38.778865 8.992453),"Bole Rwanda Bridge, Cape Verde Street, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,dfcbc311-e7df-4281-8851-22868b058bea,POINT(38.856389 9.003147),ያልተሰየመ መንገድ,1,4,0,4,0,0,0,0,1,2,5
NORMAL_GROUPS,1a36bdbd-a259-4279-9cda-cdb9d5dc3167,POINT(38.691804 9.054783),ያልተሰየመ መንገድ,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,96a328f3-dd4b-471c-a7c8-2bfc6055d491,POINT(38.831491 9.042993),"Kotebe St. Hana Mariam Church | ኮተቤ ቅድስት ሃና ማርያም ቤተክርስቲያን, አዲስ አበባ, ኢትዮጵያ",1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,bac20116-825b-4096-bbee-8c1aa6c693c3,POINT(38.846308 9.018356),ያልተሰየመ መንገድ,1,4,0,0,0,4,0,0,0,1,4
NORMAL_GROUPS,b9ff1450-ffd0-4652-abb0-71dd448dc68d,POINT(38.868965 9.066013),Abado Health Center,1,2,0,5,0,0,0,0,0,1,2
NORMAL_GROUPS,a2bd8e31-9b95-43c7-b8d1-ee08f32a0747,POINT(38.839576 8.885182),"Koye feche project 18 roundabout 18 adebabay, ኢትዮጵያ",1,2,0,0,0,0,0,0,2,1,2
NORMAL_GROUPS,09fd5ced-27bf-49d9-b315-5e2712581539,POINT(38.749930 9.064246),"Kechene Mazorya, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,8c482fb3-45ba-4a3c-99d4-97b6ce8b645c,POINT(38.705422 8.977009),ያልተሰየመ መንገድ,1,1,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,b001fb05-b8f0-4f28-bb72-63f985c6e870,POINT(38.754325 9.026438),Colson St,1,2,0,0,0,0,0,2,0,1,2
NORMAL_GROUPS,3ad84b66-e9bb-4a9a-a1f6-0b40138e6117,POINT(38.704284 9.009778),ያልተሰየመ መንገድ,1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,fe0f4bdd-6636-490c-8541-e043d71c85e9,POINT(38.750781 8.949965),Yaliteseyeme Menigedi,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,39712703-0a56-4a08-a0e6-c90684f09edf,POINT(38.855009 9.010549),ያልተሰየመ መንገድ,1,1,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,9d6588c2-b2e5-4e3b-89ae-f769bf838af9,POINT(38.772073 8.935403),ያልተሰየመ መንገድ,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,42c94298-7433-4cf2-bf67-9ab9419f70fc,POINT(38.831491 9.042993),"Kotebe St. Hana Mariam Church | ኮተቤ ቅድስት ሃና ማርያም ቤተክርስቲያን, አዲስ አበባ, ኢትዮጵያ",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,8cb50c53-f332-40a8-97b6-664fe1ec1348,POINT(38.697031 8.959392),"Jemo 3, አዲስ አበባ, ኢትዮጵያ",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,186137a5-45e0-480e-942b-ec8cfd3d61df,POINT(38.713416 9.040291),ያልተሰየመ መንገድ,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,8dd9c1be-41da-4118-980e-c1c8499bfbe5,POINT(38.838683 9.015388),ያልተሰየመ መንገድ,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,c7dd0b0a-40bd-40d5-906e-d3f5704597e0,POINT(38.843921 8.890636),ያልተሰየመ መንገድ,1,1,0,2,0,0,0,0,0,1,1
NORMAL_GROUPS,64a10572-1dec-4933-942e-1a15eb9c6bce,POINT(38.781421 9.002244),Safeway supermarket | atlas | ሴፍዌ ገበያ | አትላስ,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,f284b098-4cac-431a-8627-e46fa4a2781f,POINT(38.795470 8.887174),"Kilinto condominium/kilinto prison ቂሊንጦ ኮንደሚኒየም block 290 jambo house, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,0,0,0,3,0,1,3
NORMAL_GROUPS,6f7e74ef-3b1b-41d8-9e7e-841cebec92f3,POINT(38.787199 8.958423),ያልተሰየመ መንገድ,1,6,0,0,0,8,0,0,0,1,6
NORMAL_GROUPS,7084444f-3dd7-4439-a556-fef848be0c77,POINT(38.814378 9.002768),gerji mebrat hile,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,d63ac284-571e-4073-b86d-cbd370754392,POINT(38.722086 8.957741),"አብዲ ሱቅ abdi shop ባጃጅ ማዞርያ/ካሳ ሳይት, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,5,0,0,1,5
NORMAL_GROUPS,a81217ad-f276-4db9-8e63-fce8d4099326,POINT(38.769910 8.895342),"Kality Menaharia | ቃሊቲ መናሃርያ, አዲስ አበባ, ኢትዮጵያ",1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,10eefe30-e1c5-4a0c-932b-d60808f0af22,POINT(38.683181 8.995567),Tropical building,1,1,2,0,0,0,0,0,0,1,2
NORMAL_GROUPS,0fc85cb3-0495-4c1f-a374-4faef338ffa7,POINT(38.761367 9.070286),Intoto St,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,00dadec3-051e-4fe8-b400-7449294285db,POINT(38.822977 8.915185),"Koye feche project 16// ኮዬ ፈጬ የጋራ መኖርያ መንደር 16, koye, 16, Koye, ኢትዮጵያ",1,17,0,18,0,0,0,0,0,1,17
NORMAL_GROUPS,cec6ee88-a743-4eae-b49b-ba04857108eb,POINT(38.749930 9.064246),"Kechene Mazorya, አዲስ አበባ, ኢትዮጵያ",1,7,0,0,0,0,0,8,4,2,7
NORMAL_GROUPS,0b8cc8c9-1110-47f6-a672-260ce082f107,POINT(38.763871 9.034410),Finance and Administration Office,1,2,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,6100d9fd-611f-4f9e-b295-0f5c027a1283,POINT(38.696504 8.979027),ያልተሰየመ መንገድ,1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,4b943931-f0f4-4f5b-8b36-1f786b6f699c,POINT(38.766859 8.990950),Dandiboru school,1,1,0,2,0,0,0,0,0,1,1
NORMAL_GROUPS,e574ca36-85f0-440c-8536-7c4c5582ea3b,POINT(38.715612 8.958184),"Kiru bar and restaurant | Jemo 1|, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,bec75164-0298-4e49-8af8-243493597933,POINT(38.711913 9.052082),ያልተሰየመ መንገድ,1,1,0,0,0,2,0,0,0,1,1
NORMAL_GROUPS,acb8fec6-86cb-410a-8c51-2f2f09235b1e,POINT(38.849274 9.024510),1636,1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,51d851be-4c85-441d-b92b-b5a337caf509,POINT(38.811941 8.862982),ያልተሰየመ መንገድ,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,f732b136-7c42-410b-b267-202af35caebd,POINT(38.819382 8.987993),ያልተሰየመ መንገድ,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,409f5708-b18f-4b4b-848b-21ec6e12769e,POINT(38.770834 9.038450),Kemal mehamed and their friends meal sale share en,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,06ac9276-d72e-4a51-8ad2-af4d0a70cadd,POINT(38.711230 8.964213),"Jemo 1, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,8e1fc258-a9be-4d60-a0c8-ead905aae50e,POINT(38.748133 9.023627),ያልተሰየመ መንገድ,1,3,0,0,0,0,3,0,0,1,3
NORMAL_GROUPS,d3db6447-1a1c-4310-9b50-ffaf481fc031,POINT(38.868737 9.066447),Abado Ena Tafou 20/21,1,1,0,0,0,2,0,0,0,1,1
NORMAL_GROUPS,cc08e559-19ee-49ca-9e8c-897d4eeccd6e,POINT(38.696716 8.979292),ያልተሰየመ መንገድ,1,2,0,0,0,0,0,3,0,1,2
NORMAL_GROUPS,42d76e1e-1cf1-4756-9119-a8980cdaea7f,POINT(38.713178 9.040473),Menayserie marketing center @ቢዋይ ህንጻ_ራሄል ኮስሞቲክስ ሽያጭ b3_052,1,1,0,0,0,2,0,0,0,1,2
NORMAL_GROUPS,a3feeafe-aee2-4f0f-bfdf-146eb914cba0,POINT(38.687332 8.950400),ያልተሰየመ መንገድ,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,97ade5ac-6f01-43c7-887b-9037328c4c8f,POINT(38.749509 8.987982),"Kera Selam mesjid mosque, አዲስ አበባ, ኢትዮጵያ",1,2,0,1,0,0,0,1,0,2,2
NORMAL_GROUPS,9ebb994b-deae-49ec-a426-135c1a2e705e,POINT(38.718634 8.962036),ያልተሰየመ መንገድ,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,ce700d03-cf7e-4a37-83bd-c39594cc5bcf,POINT(38.783908 8.940197),"Bole Bulbula Park, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,ec78fe9d-da2f-4b99-95da-59f06085f0ca,POINT(38.813336 8.913258),ያልተሰየመ መንገድ,1,5,0,0,1,0,3,1,0,3,5
NORMAL_GROUPS,42eedb0d-8c1e-41c4-ae05-7f474936b3cc,POINT(38.751458 9.023814),Melka tower,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,4ae9ad6b-db4b-41ff-b65a-bd3cba37b2d8,POINT(38.829882 9.002168),"Goro St. Gabriel Church, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,48ecaf9a-fb71-445f-a0aa-b43b01994475,POINT(38.829021 8.992610),"Yerer Hospital | Goro | የረር ሆስፒታል | ጎሮ, Goro, ኢትዮጵያ",1,4,0,0,4,0,0,0,0,1,4
NORMAL_GROUPS,5f5d8bd1-885f-4c26-9d63-12704370539a,POINT(38.865103 9.047189),ያልተሰየመ መንገድ,1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,23f0dad7-c761-4afe-b05a-c6fd6eae5438,POINT(38.766481 9.041182),Jan meda tena tabiya,1,1,0,0,2,0,0,0,0,1,1
NORMAL_GROUPS,9a561375-ec89-4ce9-98f7-2ffb4d4da051,POINT(38.829030 8.910330),ያልተሰየመ መንገድ,1,13,0,0,3,12,0,0,0,2,14
NORMAL_GROUPS,ab78d100-8398-4fa0-8eb8-a0a0a506cf6e,POINT(38.776837 8.981111),"Bole michael 66 condominium, Bole condominium, Addis Ababa, Ethiopia",1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,ae3acb4f-fe01-4bed-9a7e-6c3c85864dd6,POINT(38.714327 8.962577),ያልተሰየመ መንገድ,1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,1f53c774-87bd-47f3-b875-86cf9c77b963,POINT(39.254596 8.506404),ያልተሰየመ መንገድ,1,3,0,0,0,0,0,4,0,1,3
NORMAL_GROUPS,34d5292e-a761-42d7-88e8-dfe40464357d,POINT(38.814642 8.860327),ያልተሰየመ መንገድ,1,7,8,0,0,0,0,0,0,1,8
NORMAL_GROUPS,6cdf387c-8561-41f4-9f03-8cabe9bea363,POINT(38.709955 8.960454),"Jemo 1 condominium (ጀሞ 1 ኮንዶሚንየም ), አዲስ አበባ, ኢትዮጵያ",1,1,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,63b2e9a1-f244-47cb-adac-2ffd97e9382e,POINT(38.865172 9.065141),ያልተሰየመ መንገድ,1,5,5,0,0,0,0,0,0,1,5
NORMAL_GROUPS,8d637dcb-7afb-425b-b86d-f8823c561030,POINT(38.744182 8.948911),"Lafto Bilal masjid (ላፍቶ) ቢላል መስጂድ مسجد بلال, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,1,1,0,0,0,2,2
NORMAL_GROUPS,f0ae1f31-65de-49fb-8401-ea9de02ae185,POINT(38.741795 8.928734),Nefas Silk Lafto 1,1,2,0,0,5,0,0,0,0,1,2
NORMAL_GROUPS,456f8c2a-4a10-4eba-bbb1-2fc888840dcd,POINT(38.730712 8.997564),"Karle Light | ካርል መብራት, Karl Square, Addis Ababa, Ethiopia",1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,991b8c82-2c46-4114-8f4d-f503a3dd6456,POINT(38.727137 8.936053),Yaliteseyeme Menigedi,1,1,0,0,0,0,0,1,0,1,1
NORMAL_GROUPS,92816368-4c47-48b2-bbf6-b2a0b91ee406,POINT(38.842646 9.032445),"Wesen grocery ወሰን ግሮሰሪ, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,0543f6b6-15f5-463a-b304-629a7f0add63,POINT(38.687462 9.067042),Woreda 07,1,2,0,0,2,0,0,0,0,2,2
NORMAL_GROUPS,ec597dea-ee65-4e84-8235-9fffbf04e265,POINT(38.822673 8.997216),Yerer gulit market | የረር ጉሊት ገበያ,1,1,0,0,0,0,2,0,0,1,1
NORMAL_GROUPS,5aad4a48-f5b4-460f-ba6c-43bfb8a0635e,POINT(38.829845 8.991103),"Goro Square | ጎሮ አደባባይ | RIDE 8294, አዲስ አበባ, ኢትዮጵያ",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,490f4322-09fc-4d03-a836-daeb6cf935f5,POINT(38.732112 8.980034),"Mekanisa Abo Mazorya | መካኒሳ አቦ ማዞርያ, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,4fe77b9e-dfec-4b63-8c4a-06fffd17fcd0,POINT(38.872036 9.016574),Abado 13,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,bdf42c39-9a61-4bad-8866-fb660a655074,POINT(38.736275 9.015083),ያልተሰየመ መንገድ,1,1,0,2,0,0,0,0,0,1,2
NORMAL_GROUPS,536f1cf4-682d-4da1-a02b-500baba3a27f,POINT(38.784834 8.990544),Airport Rd,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,924b4442-0946-4601-950a-91e643f503da,POINT(38.772757 9.023186),Yaliteseyeme Menigedi,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,f4018b00-cda7-4923-a5b4-39f256c50d44,POINT(38.827899 9.042315),ያልተሰየመ መንገድ,1,4,0,0,0,0,6,0,0,1,4
NORMAL_GROUPS,fa54f654-5a30-4373-b04a-4abcf4edb878,POINT(38.746958 9.056056),ያልተሰየመ መንገድ,1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,7c10742b-0df6-4e12-a6ad-113ef40a7de2,POINT(38.735263 9.064911),Home,1,1,2,0,0,0,0,0,0,1,1
NORMAL_GROUPS,ebf51542-3dd2-4217-bbbf-37820694c492,POINT(38.772450 8.913120),Tuludimtu Alembank,1,2,0,0,3,0,0,0,0,1,2
NORMAL_GROUPS,280dd66c-c9d7-426b-833f-6ffd409571d6,POINT(38.743200 9.017706),ያልተሰየመ መንገድ,1,13,0,14,0,0,0,0,0,1,14
NORMAL_GROUPS,90bde61c-b5eb-45ae-bf02-57b027e75f6b,POINT(38.751185 9.014517),Ras Abebe Aragay St,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,8910e8e0-37bc-4d03-a7d5-3ed540af1b39,POINT(38.819183 8.927265),Yalkoneh business group plc,1,1,0,0,2,0,0,0,0,1,1
NORMAL_GROUPS,7c07bf1e-d23d-4d86-9a3e-c6078b0e5f30,POINT(38.747809 9.022904),Tesema Aba Kemaw St,1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,be08c62f-5db1-4163-bae6-7aa924780b47,POINT(38.704367 8.958440),ያልተሰየመ መንገድ,1,1,0,0,0,0,0,0,2,1,1
NORMAL_GROUPS,00fb0360-f50a-4c8b-b495-632b138a989f,POINT(38.855269 8.990529),"Summit Condominium | Ber 2 | ሰሚት ኮንዶሚኒየም | በር 2, ኢትዮጵያ",1,1,0,2,0,0,0,0,0,1,1
NORMAL_GROUPS,ae9487be-5941-45a8-bc4a-65e3a09d3b6f,POINT(38.840439 8.985638),"Tafo, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,0,0,1,1,1
NORMAL_GROUPS,4067ecfa-abe7-4ef3-afa6-8536fce89e1f,POINT(38.743047 8.926987),"Hana mariyam - ሐና ማርያም ቤተክርስቲያን, አዲስ አበባ, ኢትዮጵያ",1,3,4,0,0,0,0,0,0,1,3
NORMAL_GROUPS,aebc0504-fbe9-4671-80f1-04bb11c68d46,POINT(38.762695 9.042995),"Abado, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,55988afd-9b79-4dd4-bee9-05a5ae0c713e,POINT(38.780260 9.014374),Home,1,4,0,1,3,0,0,0,0,2,4
NORMAL_GROUPS,04ab88ad-8234-44de-a702-735914142aee,POINT(38.703320 9.043460),"Kolfe Muslim Cementery, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,2,0,0,1,1
NORMAL_GROUPS,ed81f2ca-b468-49e2-86fb-f45e96602d71,POINT(38.808086 8.999657),"(Korean Hospital), Sub-City, አዲስ አበባ, ኢትዮጵያ",1,1,0,1,0,0,0,0,0,1,1
NORMAL_GROUPS,2b1a14fe-536b-49d2-88e5-e3e5afe3390d,POINT(38.872498 9.069708),Yeka Abado 13,1,1,0,0,0,0,1,0,0,1,1
NORMAL_GROUPS,14f85985-2e0f-47e2-bf83-35d43b12006a,POINT(38.802195 8.869698),ያልተሰየመ መንገድ,1,1,0,0,0,0,0,0,2,1,1
NORMAL_GROUPS,d7efc7a0-c42d-4890-aae2-cfae214315e7,POINT(38.732549 8.935497),ያልተሰየመ መንገድ,1,3,0,0,4,0,0,0,0,1,3
NORMAL_GROUPS,3a431b3f-d4d1-4707-a581-92f9d11bd70d,POINT(38.769910 8.895342),KalityMenaharia | ቃሊቲ መናሃርያ,1,3,0,0,0,3,0,0,0,2,3
NORMAL_GROUPS,372a655c-d1c3-4d16-87c4-91374ca56b04,POINT(38.888440 8.956304),Bole arabsa 6 condominium block 1102,1,3,0,0,6,0,0,0,0,1,3
NORMAL_GROUPS,4c67c0af-d194-4f4f-a898-c8d5bce5d485,POINT(38.783815 9.027820),"Elsa Kolo | Balderas, Côte D'Ivoire St, አዲስ አበባ, ኢትዮጵያ",1,2,0,0,0,0,0,0,4,1,2
NORMAL_GROUPS,b1df0aa9-a03d-465a-b1c3-9b2dbc2beacc,POINT(38.750480 9.037282),ያልተሰየመ መንገድ,1,1,0,0,1,0,0,0,0,1,1
NORMAL_GROUPS,9daf5437-6407-4343-80b8-f5f07f761fd9,POINT(38.824382 8.904326),"Koye feche Woreda | ኮዬ ፈጬ ወረዳ, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,60827ac8-4d3a-4374-a773-c40976ec2e7f,POINT(38.755118 8.961266),ያልተሰየመ መንገድ,1,4,1,0,3,0,0,0,0,2,4
NORMAL_GROUPS,a417b79c-73e3-4d97-9b60-f3e797f41330,POINT(38.752463 9.019194),Wollo Sefer ethiotelecom,1,1,1,0,0,0,0,0,0,1,1
NORMAL_GROUPS,130bd4b6-e4dd-4201-bdcb-47e3ef566f8a,POINT(38.665717 9.032618),New Ambo Rd,1,1,0,0,0,1,0,0,0,1,1
NORMAL_GROUPS,c4a24318-1f94-4f35-949d-65741ccf8044,POINT(38.884752 9.068313),ያልተሰየመ መንገድ,1,3,3,0,0,0,0,0,0,1,3
NORMAL_GROUPS,a415754e-f5a6-446e-b8f0-04732ec3bdab,POINT(38.730444 8.978855),"Zoma School | Mekanisa | ዞማ ት/ቤት | መካኒሳ, አዲስ አበባ, ኢትዮጵያ",1,1,0,2,0,0,0,0,0,1,2
NORMAL_GROUPS,9faedc65-7d6b-478f-9a34-132740e8a887,POINT(38.714808 8.961446),"ALL MART Supermarket jemo, Addis Ababa, Ethiopia",1,2,0,0,0,0,2,0,0,1,2
NORMAL_GROUPS,d0a0111b-a754-4bb5-8bff-5952dd7a3954,POINT(38.822662 9.018076),"Gurd shola shoping center, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,0,0,0,0,2,1,2
NORMAL_GROUPS,ccdaf9e3-f6d7-4f7d-8751-72926a3ef339,POINT(38.769910 8.895342),"Kality Menaharia | ቃሊቲ መናሃርያ, አዲስ አበባ, ኢትዮጵያ",1,1,0,0,2,0,0,0,0,1,2
NORMAL_GROUPS,da14e058-1f9a-413c-acd7-decc4c401bf6,POINT(38.760672 9.002384),Kirkos Sub city,1,7,0,0,0,7,0,0,0,1,7
NORMAL_GROUPS,b8931d05-b123-40bb-88a7-88c42626ff5c,POINT(38.782601 9.006398),22 Mickey Leland St,1,17,0,0,0,0,0,0,18,1,17
