date,product_name,Local shop price
2025-10-14,Corn,35
2025-10-07,White Cabbage,30
2025-10-02,Cucumber,200
2025-08-31,Cucumber,230
2025-05-16,Salad,100
2025-09-23,Ginger,180
2025-09-08,Red Onion Elfora,100
2025-10-09,Lemon,240
2025-04-23,Salad,130
2025-06-08,Papaya,100
2025-08-11,Mango,140
2025-04-17,Papaya,100
2025-05-14,Red Onion Grade C,60
2025-05-26,White Cabbage,40
2025-10-21,Strawberry,230
2025-06-10,Corn,35
2025-05-27,Garlic,380
2025-05-03,Potatoes,50
2025-10-16,Red Onion Elfora,85
2025-10-20,Banana,80
2025-04-24,Red Onion Grade B,65
2025-09-03,Cucumber,220
2025-06-10,Apple Mango,200
2025-08-27,Lemon,130
2025-08-06,Tomato A,50
2025-04-29,Garlic,380
2025-04-11,Valencia Orange,220
2025-05-16,Pineapple,130
2025-10-07,Eggplant,120
2025-08-13,Red Onion Elfora,95
2025-07-26,Apple,450
2025-08-12,Cucumber,100
2025-05-06,Red Onion Grade B,60
2025-05-11,Cucumber,150
2025-07-30,Mango Apple,230
2025-06-29,Papaya,85
2025-10-16,Potato,35
2025-06-03,Strawberry,200
2025-08-27,Cucumber,180
2025-05-25,Avocado,125
2025-08-30,Eggplant,150
2025-05-29,Green Beans,150
2025-07-21,Carrot,125
2025-09-07,Broccoli,240
2025-09-24,Beetroot,55
2025-07-17,Sweet Potato,70
2025-06-15,Ye Habesha Mango,75
2025-06-12,Broccoli,220
2025-07-21,Carrot,90
2025-04-09,Potatoes,55
2025-09-01,Red Onion Elfora,90
2025-05-09,Red Onion Grade C,55
2025-07-06,Cucumber,120
2025-10-19,Apple,470
2025-06-12,Ginger,180
2025-05-20,Chilly Green (Elfora),180
2025-05-30,Courgette,150
2025-06-05,Broccoli,120
2025-05-28,Red Onion Elfora,65
2025-09-03,Red Onion B,90
2025-05-08,Lemon,270
2025-06-29,Courgette,150
2025-04-23,White Cabbage,45
2025-08-22,White Cabbage,40
2025-07-31,Avocado,80
2025-04-06,Strawberry,200
2025-08-05,Potato,45
2025-10-11,Zucchini,200
2025-05-07,Tomatoes Grade B,35
2025-06-10,Ye Habesha Mango,70
2025-05-28,Ginger,170
2025-06-06,Green Beans,150
2025-09-21,Beetroot,55
2025-07-19,Lemon,120
2025-08-14,Tomato A,60
2025-08-11,Beetroot,60
2025-09-04,Green Beans,100
2025-04-19,Yerer Orange,300
2025-06-15,Chilly Green,140
2025-10-18,Apple,600
2025-04-02,Cucumber,190
2025-07-20,Garlic,400
2025-08-14,Cucumber,230
2025-08-29,Cucumber,200
2025-06-02,Ginger,170
2025-04-07,Red Onion Grade B,55
2025-08-08,Lemon,160
2025-05-30,Red Onion Grade C,75
2025-09-03,Broccoli,200
2025-09-30,Tomato A,100
2025-04-05,Garlic,320
2025-09-05,Tomato B,60
2025-06-12,Apple,400
2025-10-09,White Cabbage,40
2025-08-07,Broccoli,160
2025-10-17,Lemon,160
2025-09-15,Lemon,200
2025-06-08,Tomatoes Grade B,30
2025-08-12,White Cabbage,40
2025-06-20,Apple,500
2025-10-19,Lemon,200
2025-04-21,Salad,100
2025-05-10,Strawberry,200
2025-09-23,Cucumber,150
2025-05-26,Red Onion Grade C,80
2025-08-30,Papaya,130
2025-05-21,Salad,180
2025-07-05,Sweet Potato,90
2025-05-04,Salad,200
2025-07-19,Beetroot,60
2025-09-05,Carrot,100
2025-10-04,Chili Green,170
2025-09-01,Green chili starta,180
2025-06-02,Valencia Orange,230
2025-09-29,Ginger,220
2025-10-23,Garlic,320
2025-05-21,Garlic,400
2025-07-24,White Cabbage,50
2025-08-11,Carrot,110
2025-04-23,Chilly Green (Elfora),200
2025-09-17,White Cabbage,40
2025-10-15,Tomato A,90
2025-07-27,Tomato B,50
2025-08-29,Strawberry,215
2025-08-26,Ginger,250
2025-06-20,Red Onion Grade B,95
2025-04-11,Strawberry,200
2025-10-12,Banana,85
2025-09-29,Green Beans,80
2025-10-12,Broccoli,200
2025-10-21,Red Onion Elfora,50
2025-07-01,Red Onion Grade A,85
2025-04-05,Garlic,350
2025-07-10,Tomato B,40
2025-04-27,Papaya,80
2025-07-30,Beetroot,65
2025-07-16,Red Onion B,80
2025-05-29,Carrot,70
2025-07-25,Mango Apple,180
2025-10-17,Sweet Potato,75
2025-10-16,Sweet Potato,75
2025-04-29,Broccoli,200
2025-07-11,Eggplant,165
2025-07-31,Eggplant,140
2025-05-11,Lemon,250
2025-09-30,Sweet Potato,90
2025-07-21,Lemon,170
2025-08-31,Potato for chips,45
2025-05-31,Courgette,140
2025-07-27,Potato,45
2025-07-28,Papaya,80
2025-09-29,Red Onion Elfora,125
2025-05-21,Valencia Orange,270
2025-10-14,Strawberry,240
2025-09-12,Corn,40
2025-08-14,Zucchini,80
2025-07-22,Mango Apple,200
2025-10-13,Papaya,80
2025-07-26,Salad,150
2025-10-15,Tomato B,85
2025-06-09,Green Beans,130
2025-10-06,Chili Green,160
2025-06-10,Strawberry,220
2025-09-30,Zucchini,170
2025-08-28,Tomato B,40
2025-08-09,Banana,75
2025-07-10,Beetroot,60
2025-04-16,Red Onion Grade B,65
2025-08-03,Corn,35
2025-09-04,Avocado,85
2025-05-16,Garlic,400
2025-05-16,Broccoli,150
2025-10-23,Potato,35
2025-05-12,Red Onion Grade B,70
2025-10-09,Cucumber,150
2025-06-17,Beet root,55
2025-05-04,Avocado Shekaraw,100
2025-09-20,Tomato A,85
2025-04-10,Papaya,120
2025-10-24,Red Onion A,65
2025-09-18,Garlic,240
2025-10-23,Beetroot,55
2025-09-09,Orange,200
2025-10-14,Potato,35
2025-08-27,Red Onion A,120
2025-06-21,White Cabbage,45
2025-08-08,Beetroot,65
2025-09-14,Apple,500
2025-07-15,Eggplant,130
2025-06-19,White Cabbage,50
2025-09-29,Lemon,220
2025-09-18,Avocado,120
2025-10-15,Potato for chips,40
2025-04-13,Green Beans,200
2025-08-25,Green Beans,100
2025-07-08,Banana,65
2025-09-30,Broccoli,180
2025-06-21,Papaya,80
2025-04-06,Lemon,270
2025-05-21,Potatoes,50
2025-10-07,Sweet Potato,90
2025-08-23,Tomato B,50
2025-09-21,Ginger,250
2025-09-03,Ginger,250
2025-09-28,Banana,90
2025-05-07,Green Beans,200
2025-07-24,Banana,75
2025-05-03,Pineapple,90
2025-09-21,Cucumber,150
2025-04-11,Cucumber,200
2025-04-22,Red Onion Grade B,60
2025-04-27,Carrot,60
2025-07-26,Strawberry,200
2025-05-02,Strawberry,180
2025-09-04,Red Onion Elfora,90
2025-06-02,Cucumber,160
2025-05-03,White Cabbage,45
2025-08-01,Papaya,80
2025-09-08,Eggplant,100
2025-09-30,Cucumber,170
2025-08-11,Papaya,80
2025-10-13,Ginger,220
2025-09-25,Papaya,70
2025-10-13,Green Beans,100
2025-05-06,Garlic,380
2025-10-21,Cucumber,180
2025-09-08,Garlic,350
2025-10-16,Tomato A,90
2025-09-04,Zucchini,180
2025-07-08,Banana,60
2025-07-02,Tomatoes Grade A,50
2025-04-16,Valencia Orange,200
2025-10-12,Salad,160
2025-09-18,Red Onion A,130
2025-10-11,Banana,85
2025-09-25,Ginger,180
2025-10-18,Sweet Potato,80
2025-08-30,Red Onion A,100
2025-10-11,Garlic,400
2025-10-03,Green Beans,100
2025-08-26,Mango Apple,200
2025-08-31,Tomato B,60
2025-10-25,Beetroot,60
2025-04-26,Ginger,160
2025-07-26,Pineapple,115
2025-05-14,Valencia Orange,250
2025-08-21,Papaya,150
2025-06-20,Green Beans,140
2025-09-18,Red Onion Elfora,120
2025-04-22,Courgette,120
2025-07-07,White Cabbage,45
2025-06-06,Valencia Orange,240
2025-10-05,Red Onion Elfora,105
2025-05-31,Tomatoes Grade B,40
2025-10-15,Potato for chips,40
2025-10-16,Broccoli,200
2025-06-26,Apple,100
2025-09-02,Potato for chips,45
2025-10-19,Chili Green,120
2025-06-11,Red Onion Grade B,90
2025-09-15,Broccoli,180
2025-04-30,Broccoli,270
2025-07-30,White Cabbage,40
2025-05-04,Chilly Green (Elfora),200
2025-04-17,Garlic,400
2025-10-03,Avocado,120
2025-09-18,Red Onion Elfora,115
2025-10-08,Orange,120
2025-07-29,Tomato B,45
2025-10-19,Zucchini,200
2025-04-26,Potatoes,50
2025-04-19,Papaya,120
2025-10-21,Red Onion A,65
2025-04-09,Red Onion A,60
2025-09-06,Red Onion B,110
2025-10-16,Apple,450
2025-08-09,Papaya,130
2025-08-12,Strawberry,230
2025-04-01,Valencia Orange,200
2025-06-09,Tomatoes Grade A,40
2025-08-13,Banana,70
2025-08-25,Eggplant,140
2025-10-01,Ginger,220
2025-10-18,Potato,30
2025-08-23,Green Beans,150
2025-10-14,Red Onion Elfora,80
2025-05-04,Cucumber,200
2025-08-11,Beetroot,65
2025-10-21,Ginger,220
2025-09-19,White Cabbage,35
2025-06-18,Cucumber,100
2025-09-29,Orange,180
2025-09-17,Eggplant,80
2025-09-25,Mango Apple,255
2025-05-08,Courgette,150
2025-08-27,Green chili starta,160
2025-10-12,Potato for chips,35
2025-10-07,Garlic,320
2025-04-15,Chilly Green,150
2025-09-17,Mango Apple,200
2025-05-25,Valencia Orange,250
2025-09-22,Potato,40
2025-07-05,Apple,400
2025-07-24,Carrot,130
2025-04-14,Garlic,350
2025-04-27,Chilly Green,150
2025-08-25,Garlic,330
2025-07-09,Potato,45
2025-04-24,Garlic,360
2025-09-16,Red Onion Elfora,140
2025-09-04,Ginger,200
2025-09-08,Sweet Potato,100
2025-05-17,Apple Mango,200
2025-05-23,Chilly Green,150
2025-10-16,Lemon,130
2025-10-01,Red Onion Elfora,120
2025-09-22,Strawberry,220
2025-09-12,Tomato B,60
2025-04-21,Ginger,160
2025-10-08,Cucumber,180
2025-04-24,Chilly Green (Elfora),200
2025-09-07,Strawberry,225
2025-08-06,Eggplant,90
2025-10-24,Red Onion A,65
2025-04-13,Courgette,100
2025-10-23,Eggplant,140
2025-07-25,Banana,60
2025-08-21,Lemon,200
2025-09-28,Garlic,250
2025-09-09,Chili Green,160
2025-10-11,Green Beans,90
2025-08-20,Potato,40
2025-08-31,Carrot,80
2025-10-12,Strawberry,250
2025-10-21,Potato for chips,40
2025-08-11,Green Beans,140
2025-09-25,Green Beans,70
2025-08-26,Sweet Potato,85
2025-05-13,Tomatoes Grade A,30
2025-04-28,Lemon,250
2025-09-30,Broccoli,120
2025-08-14,Red Onion Elfora,90
2025-10-06,Salad,160
2025-04-25,Carrot,65
2025-05-08,Apple,450
2025-09-19,Broccoli,200
2025-09-10,Green Beans,120
2025-10-03,Ginger,220
2025-06-16,Corn,35
2025-05-19,Potatoes,50
2025-04-10,Valencia Orange,260
2025-08-05,Potato,50
2025-06-06,Papaya,85
2025-08-26,Garlic,330
2025-10-11,Green Beans,100
2025-06-05,Garlic,420
2025-10-01,Zucchini,170
2025-07-07,Beetroot,65
2025-06-01,Tomatoes Grade A,40
2025-09-07,Papaya,125
2025-04-17,Red Onion A,65
2025-10-22,Papaya,100
2025-09-20,Banana,80
2025-08-03,Salad,150
2025-06-18,Apple Mango,240
2025-05-18,White Cabbage,45
2025-05-27,Red Onion Grade C,75
2025-07-31,Sweet Potato,75
2025-10-18,Apple,650
2025-06-19,Avocado,70
2025-10-06,Avocado,115
2025-07-27,Potato,40
2025-09-26,Tomato A,95
2025-04-01,Pineapple,120
2025-07-06,Lemon,280
2025-10-10,Carrot,70
2025-07-06,Broccoli,180
2025-05-06,Courgette,150
2025-06-18,Cucumber,230
2025-10-21,Cucumber,150
2025-04-06,Beet root,50
2025-08-03,Chili Green,180
2025-05-09,Apple,550
2025-09-05,Eggplant,125
2025-04-09,Ye Habesha Mango,100
2025-05-23,Salad,130
2025-10-02,Tomato A,100
2025-06-19,Salad,130
2025-07-25,Cucumber,100
2025-09-07,Orange,200
2025-04-11,Avocado,90
2025-09-04,Eggplant,60
2025-05-24,Beet root,50
2025-10-08,Tomato B,90
2025-09-30,Apple,460
2025-09-06,Red Onion Elfora,100
2025-07-09,Corn,35
2025-08-12,Banana,70
2025-04-25,Cucumber,220
2025-06-11,Valencia Orange,250
2025-08-21,Mango Apple,140
2025-08-02,Beetroot,70
2025-08-22,Chili Green,150
2025-05-03,Salad,160
2025-05-07,Beet root,60
2025-04-20,Papaya,80
2025-08-11,Carrot,95
2025-10-10,Chili Green,150
2025-09-16,Corn,40
2025-10-06,Zucchini,170
2025-10-19,Salad,150
2025-09-09,Beetroot,55
2025-06-21,Tomatoes Grade A,35
2025-08-10,Red Onion A,120
2025-09-24,Potato for chips,35
2025-07-09,Mango Apple,140
2025-07-24,Mango,100
2025-05-23,Chilly Green,160
2025-08-24,Mango Apple,180
2025-07-28,Pineapple,115
2025-06-10,Valencia Orange,250
2025-07-01,Cucumber,200
2025-05-06,Red Onion Grade C,50
2025-07-21,Chili Green,160
2025-08-07,White Cabbage,40
2025-10-22,Red Onion Elfora,60
2025-04-24,Ye Habesha Mango,100
2025-04-24,Salad,130
2025-07-03,Beetroot,50
2025-06-01,White Cabbage,45
2025-08-12,Pineapple,100
2025-05-26,Carrot,70
2025-10-09,Sweet Potato,75
2025-04-26,Broccoli,180
2025-10-08,Eggplant,130
2025-05-12,Valencia Orange,250
2025-06-03,Tomatoes Grade B,30
2025-05-01,Red Onion Grade C,55
2025-04-26,Chilly Green,130
2025-07-04,Garlic,400
2025-10-10,Zucchini,170
2025-08-29,Papaya,150
2025-08-19,Red Onion Elfora,90
2025-05-12,Cucumber,200
2025-08-09,Sweet Potato,100
2025-09-22,Potato for chips,35
2025-05-27,Lemon,260
2025-07-19,Strawberry,200
2025-04-01,Yerer Orange,270
2025-07-22,Cucumber,120
2025-04-21,Red Onion Grade B,55
2025-10-24,Tomato B,60
2025-07-16,Tomato A,60
2025-07-26,Corn,35
2025-09-14,Salad,120
2025-07-17,Red Onion B,80
2025-09-24,Cucumber,180
2025-10-14,Red Onion A,90
2025-04-15,Beet root,55
2025-05-14,Papaya,80
2025-08-23,Salad,150
2025-06-08,Ginger,220
2025-07-30,Beetroot,50
2025-10-18,Chili Green,120
2025-10-16,Cucumber,150
2025-05-20,Pineapple,120
2025-05-17,Carrot,70
2025-04-22,Strawberry,200
2025-07-15,Sweet Potato,75
2025-08-24,Ginger,220
2025-04-13,Broccoli,180
2025-05-01,Chilly Green (Elfora),180
2025-04-14,Potatoes,50
2025-09-28,Zucchini,140
2025-10-19,Sweet Potato,75
2025-10-12,Potato for chips,40
2025-07-30,Tomato A,60
2025-10-06,Zucchini,200
2025-08-01,Sweet Potato,90
2025-08-31,Corn,35
2025-04-03,Courgette,180
2025-07-06,Eggplant,130
2025-04-21,Apple Mango,250
2025-04-05,White Cabbage,50
2025-10-23,White Cabbage,35
2025-07-29,Beetroot,70
2025-07-23,Green Beans,110
2025-10-18,Tomato A,70
2025-08-09,Pineapple,140
2025-08-25,Garlic,400
2025-07-02,Strawberry,200
2025-04-16,Ginger,180
2025-05-29,Avocado,80
2025-10-13,Tomato A,90
2025-09-14,Cucumber,180
2025-05-31,Papaya,85
2025-08-04,Mango,70
2025-10-05,White Cabbage,30
2025-05-01,Tomatoes Grade B,50
2025-08-10,Mango Apple,140
2025-09-22,Green Beans,140
2025-04-26,Red Onion Grade B,60
2025-04-12,Tomatoes Grade A,60
2025-08-15,White Cabbage,40
2025-04-27,Courgette,100
2025-10-15,Beetroot,55
2025-06-02,Broccoli,180
2025-06-16,Corn,35
2025-09-28,Zucchini,150
2025-05-19,Yerer Orange,200
2025-07-14,Broccoli,160
2025-08-18,Cucumber,250
2025-06-30,Cucumber,130
2025-04-24,Avocado,90
2025-08-23,Green Beans,130
2025-09-29,Red Onion A,140
2025-05-09,Orange,200
2025-04-02,Chilly Green (Elfora),220
2025-04-30,White Cabbage,40
2025-07-12,Eggplant,130
2025-07-28,Orange,180
2025-05-15,Ginger,160
2025-10-20,Avocado,120
2025-04-07,Broccoli,180
2025-04-22,Garlic,380
2025-05-12,Red Onion Grade B,35
2025-06-05,Cucumber,120
2025-05-02,Valencia Orange,210
2025-05-22,Tomatoes Grade A,40
2025-07-23,White Cabbage,50
2025-10-20,Carrot,100
2025-06-09,Salad,120
2025-09-29,Papaya,100
2025-06-05,Corn,30
2025-08-20,Potato,30
2025-08-29,Lemon,120
2025-07-28,Avocado,120
2025-05-28,Courgette,80
2025-09-17,Apple,450
2025-08-13,Beetroot,55
2025-10-14,Green Beans,80
2025-05-01,Apple,420
2025-05-07,Avocado Shekaraw,120
2025-07-04,Chili Green,150
2025-09-09,Salad,120
2025-09-23,Green chili starta,180
2025-09-29,Strawberry,230
2025-09-19,Tomato B,75
2025-08-06,Cucumber,100
2025-04-23,Salad,180
2025-07-04,Lemon,150
2025-06-02,Avocado,110
2025-04-16,Pineapple,120
2025-08-21,Apple,400
2025-04-02,Avocado,90
2025-07-16,Lemon,200
2025-07-27,Tomato A,55
2025-10-22,Potato,35
2025-09-13,Lemon,200
2025-08-04,Sweet Potato,80
2025-10-05,Carrot,120
2025-07-27,Chili Green,120
2025-08-29,Garlic,330
2025-06-18,Beet root,60
2025-04-23,Chilly Green,140
2025-08-25,Orange,220
2025-10-02,Papaya,90
2025-08-28,Sweet Potato,85
2025-07-11,Eggplant,180
2025-10-13,Corn,35
2025-10-21,Apple,430
2025-08-13,Pineapple,130
2025-06-14,Apple,400
2025-08-22,Pineapple,120
2025-08-13,White Cabbage,35
2025-04-14,Carrot,65
2025-09-14,Carrot,95
2025-09-29,Potato for chips,45
2025-04-25,Pineapple,120
2025-04-23,Courgette,150
2025-07-08,Red Onion C,85
2025-08-09,Avocado,90
2025-05-18,Chilly Green,140
2025-09-30,Tomato B,95
2025-06-16,Tomatoes Grade B,25
2025-09-03,Potato,35
2025-08-26,Apple,460
2025-09-19,Broccoli,240
2025-05-04,Tomatoes Grade B,50
2025-10-20,Broccoli,230
2025-05-02,Broccoli,250
2025-08-05,Apple,400
2025-06-18,Apple,500
2025-07-19,Potato,40
2025-07-08,Salad,130
2025-04-21,White Cabbage,50
2025-07-23,Green Beans,160
2025-07-01,Banana,75
2025-08-20,Green Beans,150
2025-05-27,Chilly Green (Elfora),180
2025-06-03,Salad,175
2025-08-12,Apple,430
2025-08-11,Banana,70
2025-07-03,Mango,60
2025-08-24,Beetroot,65
2025-09-22,Cucumber,180
2025-07-02,Sweet Potatoes,90
2025-06-15,Tomatoes Grade B,30
2025-06-21,Salad,140
2025-04-21,Pineapple,120
2025-04-24,Broccoli,200
2025-08-12,Tomato B,35
2025-10-23,Corn,40
2025-04-15,Ginger,180
2025-05-27,Broccoli,160
2025-07-25,Pineapple,110
2025-09-24,Potato for chips,35
2025-06-03,Chilly Green (Elfora),190
2025-05-29,Broccoli,150
2025-10-13,Sweet Potato,75
2025-06-30,Courgette,150
2025-06-22,Tomatoes Grade A,35
2025-07-20,Tomato B,60
2025-06-07,Avocado Shekaraw,120
2025-09-06,Avocado,100
2025-08-07,Banana,80
2025-09-26,Green Beans,150
2025-09-12,Sweet Potato,90
2025-09-15,Salad,140
2025-10-14,Sweet Potato,80
2025-10-03,Pineapple,120
2025-10-11,Orange,150
2025-04-27,Valencia Orange,190
2025-04-22,Papaya,80
2025-10-14,Zucchini,160
2025-06-19,Lemon,240
2025-07-28,Carrot,110
2025-06-13,Avocado,90
2025-04-30,Courgette,170
2025-10-09,Chili Green,160
2025-08-13,White Cabbage,40
2025-05-09,Valencia Orange,220
2025-10-24,Salad,160
2025-10-04,Red Onion Elfora,120
2025-07-21,White Cabbage,40
2025-07-13,Zucchini,100
2025-06-30,Garlic,400
2025-05-18,Broccoli,200
2025-09-03,Green chili starta,200
2025-07-20,Lemon,200
2025-04-30,Ginger,150
2025-08-16,Zucchini,100
2025-06-10,Pineapple,85
2025-04-04,Potatoes Restaurant Quality,50
2025-09-14,Apple,400
2025-10-01,Tomato A,80
2025-10-04,Corn,40
2025-07-30,Sweet Potato,100
2025-08-24,Chili Green,150
2025-04-14,Salad,175
2025-04-30,Green Beans,130
2025-07-22,Red Onion B,85
2025-06-09,Broccoli,180
2025-05-26,Red Onion Grade C,85
2025-09-07,Avocado,80
2025-06-29,Chilly Green,130
2025-09-28,Potato,40
2025-10-23,Apple,580
2025-04-22,Garlic,380
2025-04-21,Ginger,160
2025-09-28,Potato for chips,45
2025-09-16,Cucumber,200
2025-09-19,Red Onion Elfora,110
2025-04-23,Broccoli,200
2025-10-21,Beetroot,60
2025-06-03,Ginger,170
2025-07-04,Corn,40
2025-10-05,Mango Apple,250
2025-06-14,Lemon,250
2025-05-17,Tomatoes Grade B,35
2025-06-01,Potatoes,50
2025-04-13,Apple,450
2025-08-28,Broccoli,170
2025-10-24,Red Onion B,55
2025-08-22,Carrot,100
2025-05-30,Lemon,250
2025-06-13,Apple Mango,200
2025-10-20,Tomato A,70
2025-08-05,Ginger,240
2025-08-24,Banana,80
2025-10-10,Potato for chips,35
2025-05-24,White Cabbage,40
2025-05-11,Tomatoes Grade B,35
2025-07-15,Sweet Potato,75
2025-09-20,Red Onion B,135
2025-07-30,Zucchini,140
2025-10-21,Eggplant,100
2025-07-09,Chili Green,160
2025-08-22,Cucumber,180
2025-09-19,Pineapple,100
2025-08-16,Red Onion B,110
2025-10-20,Lemon,180
2025-07-23,Zucchini,80
2025-04-28,Cucumber,200
2025-04-06,Cucumber,175
2025-09-28,Potato for chips,45
2025-08-01,Chili Green,150
2025-07-04,Zucchini,110
2025-09-23,Ginger,265
2025-10-13,Green chili starta,185
2025-09-30,Carrot,120
2025-05-10,Apple Mango,230
2025-09-13,Red Onion A,100
2025-09-28,Orange,150
2025-08-28,Red Onion A,110
2025-10-12,Sweet Potato,100
2025-07-10,Orange,200
2025-09-15,Apple,700
2025-06-28,Chilly Green (Elfora),190
2025-06-04,Cucumber,100
2025-08-16,Tomato B,65
2025-06-20,Papaya,80
2025-04-01,Papaya,70
2025-10-04,Pineapple,100
2025-05-27,White Cabbage,40
2025-09-09,Red Onion B,120
2025-08-26,Apple,450
2025-10-12,Chili Green,160
2025-08-05,Sweet Potato,75
2025-08-14,Salad,165
2025-08-06,Avocado,100
2025-08-05,Beetroot,65
2025-07-19,Sweet Potato,90
2025-04-29,Tomatoes Grade B,30
2025-08-10,Orange,200
2025-09-19,Red Onion Elfora,120
2025-07-01,Carrot,70
2025-08-13,Strawberry,230
2025-10-24,Potato,30
2025-07-03,Salad,120
2025-08-30,Salad,120
2025-08-25,Eggplant,100
2025-07-29,Avocado,85
2025-09-30,Chili Green,190
2025-10-13,Apple,450
2025-04-24,Cucumber,175
2025-07-23,Red Onion B,90
2025-09-20,Strawberry,250
2025-07-22,Salad,140
2025-09-18,Broccoli,170
2025-08-10,Beetroot,70
2025-07-14,Lemon,170
2025-08-03,Lemon,180
2025-04-05,Courgette,150
2025-09-10,Chili Green,120
2025-05-14,Avocado Shekaraw,120
2025-05-26,Avocado,80
2025-07-17,Red Onion B,80
2025-10-22,Garlic,350
2025-10-05,Orange,200
2025-04-26,Potatoes,50
2025-04-29,Red Onion Grade B,60
2025-07-28,Green Beans,160
2025-05-30,Beet root,60
2025-07-15,Tomato A,50
2025-09-04,Potato,40
2025-06-17,Garlic,450
2025-09-23,Cucumber,200
2025-05-15,Green Beans,200
2025-04-25,Beet root,50
2025-08-07,Cucumber,100
2025-09-25,Red Onion Elfora,120
2025-05-29,Chilly Green,120
2025-04-23,Potatoes,45
2025-10-16,Orange,250
2025-08-06,Broccoli,140
2025-05-03,Apple,400
2025-10-04,Avocado,120
2025-09-09,Cucumber,150
2025-06-17,Tomatoes Grade A,45
2025-04-24,Chilly Green,140
2025-06-14,Red Onion Grade C,90
2025-06-09,Carrot,65
2025-10-17,Potato,35
2025-10-01,Salad,150
2025-04-21,White Cabbage,50
2025-09-20,Cucumber,140
2025-09-08,Apple,460
2025-07-11,Beetroot,65
2025-04-11,Broccoli,180
2025-07-11,Mango,150
2025-09-04,Cucumber,230
2025-08-23,Cucumber,230
2025-08-03,Corn,40
2025-08-04,Mango Apple,140
2025-07-01,Apple,440
2025-09-19,Garlic,380
2025-08-15,Zucchini,100
2025-10-17,Sweet Potato,100
2025-07-19,Cucumber,100
2025-10-01,Garlic,250
2025-09-18,Strawberry,220
2025-09-10,Green chili starta,180
2025-09-07,Apple,450
2025-07-31,White Cabbage,40
2025-07-06,Potato,50
2025-07-11,Green Beans,120
2025-09-16,Beetroot,60
2025-10-25,Strawberry,230
2025-10-02,Carrot,100
2025-04-05,Green Beans,180
2025-09-30,Red Onion B,120
2025-08-08,Red Onion A,115
2025-10-14,Beetroot,55
2025-04-22,White Cabbage,45
2025-04-09,Avocado Shekaraw,130
2025-06-08,Chilly Green (Elfora),150
2025-07-29,Mango,75
2025-09-30,Apple,420
2025-07-25,Salad,180
2025-04-05,Lemon,280
2025-08-24,Zucchini,90
2025-04-28,Yerer Orange,280
2025-05-22,Potatoes,50
2025-07-22,Papaya,115
2025-09-20,Apple,480
2025-04-05,Chilly Green,170
2025-10-20,Apple,450
2025-09-28,Potato for chips,40
2025-10-05,Red Onion A,135
2025-07-30,Broccoli,140
2025-05-26,Ginger,160
2025-08-06,Corn,40
2025-06-20,Carrot,60
2025-07-12,Pineapple,115
2025-08-19,Pineapple,120
2025-08-17,Red Onion A,115
2025-07-07,Tomato B,40
2025-05-03,Tomatoes Grade B,35
2025-10-11,Corn,35
2025-08-17,Beetroot,50
2025-10-02,Avocado,120
2025-07-31,Avocado,80
2025-05-30,Courgette,140
2025-04-05,Pineapple,120
2025-08-14,Avocado,90
2025-06-08,Garlic,400
2025-08-18,Strawberry,250
2025-06-11,Pineapple,120
2025-04-01,Broccoli,180
2025-06-12,Ginger,160
2025-06-11,Ye Habesha Mango,70
2025-08-10,Chili Green,160
2025-04-12,Apple Mango,200
2025-08-11,Red Onion C,90
2025-06-04,Lemon,250
2025-10-17,Papaya,90
2025-08-03,Red Onion A,115
2025-04-04,Chilly Green,160
2025-07-26,Tomato A,50
2025-08-31,Red Onion A,110
2025-10-10,Orange,200
2025-05-14,Chilly Green (Elfora),190
2025-07-12,Chili Green,120
2025-08-05,Banana,70
2025-08-06,Corn,40
2025-09-15,Chili Green,150
2025-10-11,Green Beans,150
2025-06-14,Corn,35
2025-07-29,Mango Apple,230
2025-10-10,Broccoli,200
2025-08-11,Red Onion B,110
2025-10-22,Zucchini,160
2025-07-08,Mango Apple,200
2025-07-13,Corn,35
2025-07-27,Beetroot,65
2025-07-16,Beetroot,70
2025-10-23,Avocado,110
2025-04-05,Green Beans,220
2025-04-16,Tomatoes Grade A,60
2025-06-21,Avocado,110
2025-10-14,Green Beans,90
2025-10-08,Broccoli,120
2025-08-28,Tomato B,40
2025-10-07,Green Beans,100
2025-06-13,Red Onion Grade C,90
2025-05-22,Ginger,160
2025-07-06,Garlic,380
2025-05-27,Courgette,80
2025-08-17,Salad,150
